"","text","user_screen_name","is_retweet","date_created","truncated","quote_count","reply_count","retweet_count","favorite_count","retweet_text","retweet_original_user"
"1121","Battling a fentanyl crisis, B.C. quietly expands access to clean drugs that addicts can substitut... via @ReGenUC… https://t.co/nbT5IS2rKA","jcbme",FALSE,"Fri Jun 30 23:31:55 +0000 2017",TRUE,0,0,0,0,NA,NA
"1122","Battling a fentanyl crisis, B.C. quietly expands access to clean drugs that addicts can… https://t.co/NW1Algmg9R https://t.co/tyqdC83BoH","jcbme",FALSE,"Fri Jun 30 23:31:54 +0000 2017",FALSE,0,0,0,0,NA,NA
"1123","RT @Circa: Fentanyl looks like heroin. But just touching it could kill cops and first responders. https://t.co/LH115bkfmt https://t.co/fbqF…","Patriot_Girl_TX",TRUE,"Fri Jun 30 23:31:52 +0000 2017",FALSE,0,0,0,0,"Fentanyl looks like heroin. But just touching it could kill cops and first responders. https://t.co/LH115bkfmt https://t.co/fbqFyUcdEH","Circa"
"1124","Memphis man charged with supplying deadly fentanyl https://t.co/8ENBaOe3Yv","memphisnews",FALSE,"Fri Jun 30 23:30:25 +0000 2017",FALSE,0,0,0,3,NA,NA
"1125","#ICYMI Spikes on Bikes has trained 300 people, dispensed 876 Naloxone kits &amp; reversed 150 opiate overdoses #fentanyl https://t.co/PppItNdwAq","MegaphoneMag",FALSE,"Fri Jun 30 23:30:23 +0000 2017",FALSE,0,0,11,4,NA,NA
"1126","Hate waiting on the pack to ship but also hate risking smoking fucking fentanyl <f0><U+009F><U+0099><U+0084><f0><U+009F><U+0099><U+0084><f0><U+009F><U+0099><U+0084> get ur shit together cinci","MsUnderstood513",FALSE,"Fri Jun 30 23:29:18 +0000 2017",FALSE,0,0,0,4,NA,NA
"1127","@TheISMA @JeromeAdamsMD @StateHealthIN Device Aims to Decode Drug Overdoses #Fentanyl #INNARCAN  @ChemIUPUI https://t.co/kZDnVVBIrF","BroochOpioidEMS",FALSE,"Fri Jun 30 23:27:57 +0000 2017",FALSE,0,0,0,0,NA,NA
"1128","RT @ChiefJoeRoark: Not a good look for NH! Per capita, #2 in country for opioid deaths; #1 for fentanyl deaths! Time for change! Source: US…","KetelaarScott",TRUE,"Fri Jun 30 23:27:20 +0000 2017",FALSE,0,0,0,0,"Not a good look for NH! Per capita, #2 in country for opioid deaths; #1 for fentanyl deaths! Time for change! Sourc… https://t.co/zRjWiLBGrh","ChiefJoeRoark"
"1129","RT @fentanyl_k: 11th for @ElVandidoSnek . https://t.co/MiSeBlRKTu","AddyGooste",TRUE,"Fri Jun 30 23:27:06 +0000 2017",FALSE,0,0,0,0,"11th for @ElVandidoSnek . https://t.co/MiSeBlRKTu","atropine_k"
"1130","RT @CBPSanDiego: #USBP in #SanDiego stop 2 suspected drug smugglers, one had $500K of #heroin another had $1.1M of #fentanyl: https://t.co/…","TruthSoldierz",TRUE,"Fri Jun 30 23:27:02 +0000 2017",FALSE,0,0,0,0,"#USBP in #SanDiego stop 2 suspected drug smugglers, one had $500K of #heroin another had $1.1M of #fentanyl:… https://t.co/8hd8RngD9P","CBPSanDiego"
"1131","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","Alberto_nissi",TRUE,"Fri Jun 30 23:26:30 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1132","RT @richardzussman: .@jjhorgan and @JustinTrudeau are set to have a conversation over the phone today. Fentanyl, softwood and KM possible t…","bernie8859",TRUE,"Fri Jun 30 23:24:42 +0000 2017",FALSE,0,0,0,0,".@jjhorgan and @JustinTrudeau are set to have a conversation over the phone today. Fentanyl, softwood and KM possible topics. #bcpoli","richardzussman"
"1133","Lives obviously do not matter; it's all about profit. https://t.co/8haiilpYhA","MarcusDail",FALSE,"Fri Jun 30 23:23:58 +0000 2017",FALSE,0,0,0,0,NA,NA
"1134","The U.S. Border Patrol arrested two drivers and seized more than $1.7 million worth of heroin and fentanyl… https://t.co/6YVfKtyDdf #TheOC","SCPier",FALSE,"Fri Jun 30 23:22:56 +0000 2017",FALSE,0,0,0,1,NA,NA
"1135","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","TLTownsend51",TRUE,"Fri Jun 30 23:21:27 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1136","RT @CASAaddiction: 2 new strains of fentanyl may be resistant to Narcan via @foxnewshealth https://t.co/mBDlbSYI1F","safesoberliving",TRUE,"Fri Jun 30 23:21:09 +0000 2017",FALSE,0,0,0,0,"2 new strains of fentanyl may be resistant to Narcan via @foxnewshealth https://t.co/mBDlbSYI1F","CntrOnAddiction"
"1137","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","fight4women",TRUE,"Fri Jun 30 23:19:48 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1138","Fentanyl pills.  WTVM: Russell County deputies arrest man for possession of yellow pills disguised as Percocet https://t.co/VdM8fv4ZvI","Tallcopsaysstop",FALSE,"Fri Jun 30 23:18:54 +0000 2017",FALSE,0,0,2,2,NA,NA
"1139","RT @Interior_Health: Heroin, fake oxys, coke, crack, MDMA, meth can all contain fentanyl. If you use – carry naloxone. https://t.co/PyFFXdf…","LupiniBCEHS",TRUE,"Fri Jun 30 23:17:46 +0000 2017",FALSE,0,0,0,0,"Heroin, fake oxys, coke, crack, MDMA, meth can all contain fentanyl. If you use – carry naloxone.… https://t.co/XHdsoYFkGk","Interior_Health"
"1140","#BigPharma Caught Bribing Family Doctors to Prescribe Drug 50X's Stronger than Heroin #Fentanyl https://t.co/FfV1QLzp7L","judymorris3",FALSE,"Fri Jun 30 23:16:42 +0000 2017",FALSE,0,0,0,0,NA,NA
"1141","#BigPharma caught bribing family doctors to prescribe drug 50X’s stronger than heroin... {#fentanyl} https://t.co/Gxd0Jg2APd","WorldAnonLegion",FALSE,"Fri Jun 30 23:14:38 +0000 2017",FALSE,0,0,0,0,NA,NA
"1142","#APD Gang Task Force arrest LMGC gang members with 70 #fentanyl packages. Tip - if you are in a gang &amp; sell fentany… https://t.co/DJPPmTj9lD","ChiefSerr",FALSE,"Fri Jun 30 23:13:47 +0000 2017",TRUE,0,0,1,6,NA,NA
"1143","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","jdsg69",TRUE,"Fri Jun 30 23:12:14 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1144","@AbbyPoliceDept  #GangTaskForce Strikes Again- #fentanyl traffickers remain #incustody; Targeting Gang Conflict to… https://t.co/4rqbmicIPx","AbbyPoliceDept",FALSE,"Fri Jun 30 23:10:47 +0000 2017",TRUE,0,5,20,46,NA,NA
"1145","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","yonayrea",TRUE,"Fri Jun 30 23:10:39 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1146","Border Patrol seizes fentanyl and heroin worth $1.7 million https://t.co/j6Mr465Zut","ConsumerWD",FALSE,"Fri Jun 30 23:09:27 +0000 2017",FALSE,0,0,0,1,NA,NA
"1147","... #bigpharma #Business #fentanyl #Health #TopNews #government #healthcare #Government ... https://t.co/Ghs8kBopPV","TLAVagabond",FALSE,"Fri Jun 30 23:08:56 +0000 2017",FALSE,0,0,0,0,NA,NA
"1148","@DartLcso NW Ohio Overdose deaths nearly double in two years #Fentanyl #OHNARCAN https://t.co/RPFK4cE3YX","BroochOpioidEMS",FALSE,"Fri Jun 30 23:08:49 +0000 2017",FALSE,0,0,0,1,NA,NA
"1149","RT @FieldsOfGreenFA: Fentanyl-Laced Cannabis Makes a Case for Legalization and Regulation | MassRoots https://t.co/YieJ6bNJCk","_R3B3LR1D3R_",TRUE,"Fri Jun 30 23:06:58 +0000 2017",FALSE,0,0,0,0,"Fentanyl-Laced Cannabis Makes a Case for Legalization and Regulation | MassRoots https://t.co/YieJ6bNJCk","FieldsOfGreenFA"
"1150","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","Dayanalc",TRUE,"Fri Jun 30 23:04:31 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1151","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","PimentelNancy",TRUE,"Fri Jun 30 23:04:31 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1152","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","prioridadvzla",TRUE,"Fri Jun 30 23:04:30 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1153","RT @DaggaCouple: Fentanyl-Laced Cannabis Makes a Case for Legalization and Regulation | MassRoots https://t.co/Ho3hZQ3vzj","_R3B3LR1D3R_",TRUE,"Fri Jun 30 23:03:37 +0000 2017",FALSE,0,0,0,0,"Fentanyl-Laced Cannabis Makes a Case for Legalization and Regulation | MassRoots https://t.co/Ho3hZQ3vzj","DaggaCouple"
"1154","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","Rufo_ND",TRUE,"Fri Jun 30 23:03:14 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1155","Heroin, fake oxys, coke, crack, MDMA, meth can all contain fentanyl. If you use – carry naloxone.… https://t.co/XHdsoYFkGk","Interior_Health",FALSE,"Fri Jun 30 23:00:53 +0000 2017",TRUE,0,0,1,3,NA,NA
"1156","Nursing homes continue to use #Fentanyl patches despite dangers and #FDA warning. https://t.co/cuomYSg9bW #seniors #opioids #health","TheCollinsLaw",FALSE,"Fri Jun 30 23:00:45 +0000 2017",FALSE,0,0,0,0,NA,NA
"1157","Nursing homes continue to use #Fentanyl patches despite dangers and #FDA warning. https://t.co/FfarWHmxbX #seniors #opioids #health","NaperInjuryLaw",FALSE,"Fri Jun 30 23:00:45 +0000 2017",FALSE,0,0,0,0,NA,NA
"1158","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","mujeresdenegro",TRUE,"Fri Jun 30 23:00:24 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1159","It's called ""opioid abuse"" but the killer is fentanyl and few others mixed with Heroin. Heroin addiction is the bas… https://t.co/jnSTt6chJM","denial_land",FALSE,"Fri Jun 30 23:00:11 +0000 2017",TRUE,0,0,0,1,NA,NA
"1160","Fentanyl takes more lives than Heroin https://t.co/Dzpo99nSXD #heroin There were 288 heroin related deaths in Northwest Ohio in 2016. That…","LiveEdges",FALSE,"Fri Jun 30 22:59:26 +0000 2017",FALSE,0,0,0,0,NA,NA
"1161","RT @ElNacionalWeb: #ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","uracal",TRUE,"Fri Jun 30 22:58:12 +0000 2017",FALSE,0,0,0,0,"#ServicioPúblico: Se solicita con urgencia Fentanyl de 25mg/uur TEVA contacto Marisela Rodríguez 04143667907","ElNacionalWeb"
"1162","RT @ninaandtito: 6/30/17 oxy, coke, fentanyl, etc. Fed Grand Jury indicts 23 for roles in Southern West Virginia drug conspiracy https://t.…","carolemartini1",TRUE,"Fri Jun 30 22:56:19 +0000 2017",FALSE,0,0,0,0,"6/30/17 oxy, coke, fentanyl, etc. Fed Grand Jury indicts 23 for roles in Southern West Virginia drug conspiracy https://t.co/cTbmhEsKTo","ninaandtito"
"1163","RT @ninaandtito: 6/30/17 oxy, coke, fentanyl, etc. Fed Grand Jury indicts 23 for roles in Southern West Virginia drug conspiracy https://t.…","foxtrot_76",TRUE,"Fri Jun 30 22:52:39 +0000 2017",FALSE,0,0,0,0,"6/30/17 oxy, coke, fentanyl, etc. Fed Grand Jury indicts 23 for roles in Southern West Virginia drug conspiracy https://t.co/cTbmhEsKTo","ninaandtito"
"1164","@AnnCoulter Drs put spouse on Fentanyl Said not addictive. Spouse said ""you do it for two weeks"" doctor declined in… https://t.co/Mk1JalP6uG","joshashland1",FALSE,"Fri Jun 30 22:50:57 +0000 2017",TRUE,0,0,0,0,NA,NA
"1165","Lacey man arrested in connection with 2014 Fentanyl overdose https://t.co/mVyG024tfa","theolympian",FALSE,"Fri Jun 30 22:50:42 +0000 2017",FALSE,0,0,0,1,NA,NA
"1166","RT @latimes: Border Patrol seizes fentanyl and heroin worth $1.7 million https://t.co/2U6MfI9Ii4 https://t.co/swfUGstYB2","MBGarcia4000",TRUE,"Fri Jun 30 22:48:51 +0000 2017",FALSE,0,0,0,0,"Border Patrol seizes fentanyl and heroin worth $1.7 million https://t.co/2U6MfI9Ii4 https://t.co/swfUGstYB2","latimes"
"1167","Big Pharma Caught Bribing Family Doctors to Prescribe Drug 50X’s Stronger than Heroin https://t.co/8Nu7DDypaM","olblueyez_b",FALSE,"Fri Jun 30 22:45:17 +0000 2017",FALSE,0,0,0,0,NA,NA
"1168","GBI has identified two new fentanyl analogues and can be absorbed through skin. https://t.co/VsvOLziTVO","AllOnGAGordon",FALSE,"Fri Jun 30 22:45:13 +0000 2017",FALSE,0,0,0,0,NA,NA
"1169","RT @CTVKitchener: At the start of summer vacation, students are being warned about the dangers of fentanyl. @nicolelampa has details: https…","vfhstevenson",TRUE,"Fri Jun 30 22:37:17 +0000 2017",FALSE,0,0,0,0,"At the start of summer vacation, students are being warned about the dangers of fentanyl. @nicolelampa has details: https://t.co/HIaJkJzExr","CTVKitchener"
"1170","RT @CBPArizona: #CBP officers at the #PortOfNogales seize $1.1M in hard drugs including #Fentanyl #OFO #PawsOnPatrol Details:https://t.co/S…","DananaMama",TRUE,"Fri Jun 30 22:36:47 +0000 2017",FALSE,0,0,0,0,"#CBP officers at the #PortOfNogales seize $1.1M in hard drugs including #Fentanyl #OFO #PawsOnPatrol Details:… https://t.co/mfX2YFd4WQ","CBPArizona"
"1171","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","ednamaemae",TRUE,"Fri Jun 30 22:35:14 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1172","RT @orlandosentinel: Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oe…","Ellesgot2know",TRUE,"Fri Jun 30 22:33:47 +0000 2017",FALSE,0,0,0,0,"Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oeHDVauS69","orlandosentinel"
"1173","RT @sarahblyth: Going on @CBCStephenQuinn this Tues at 710 am to talk OD Crisis and what @jjhorgan @AJWVictoriaBC can do to help #vanpoli #…","towardtheheart",TRUE,"Fri Jun 30 22:33:37 +0000 2017",FALSE,0,0,0,0,"Going on @CBCStephenQuinn this Tues at 710 am to talk OD Crisis and what @jjhorgan @AJWVictoriaBC can do to help #vanpoli #bcpoli #fentanyl","sarahblyth"
"1174","FOUR PEOPLE DIE A DAY IN BC
#OpioidEpidemic #fentanyl #bcpoli https://t.co/9pLhKzGppi","GloverLindaJ",FALSE,"Fri Jun 30 22:32:46 +0000 2017",FALSE,0,0,0,0,NA,NA
"1175","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","marybusterkirby",TRUE,"Fri Jun 30 22:31:15 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1176","GBI has identified two new fentanyl analogues and can be absorbed through skin. https://t.co/3ZR4rkCXzT","AllOnGAFloyd",FALSE,"Fri Jun 30 22:30:12 +0000 2017",FALSE,0,0,0,0,NA,NA
"1177","RT @PlainviewFD950: Be Smart First at Opiod OD calls. Protect your self! Read CDC/NIOSH PPE guideline for OD calls at-&gt;  https://t.co/soaGt…","FG_tweet",TRUE,"Fri Jun 30 22:30:02 +0000 2017",FALSE,0,0,0,0,"Be Smart First at Opiod OD calls. Protect your self! Read CDC/NIOSH PPE guideline for OD calls at-&gt;  https://t.co/soaGtzGn2i @BSmartDntStart","PlainviewFD950"
"1178","RT @PlainviewFD950: Nassau warns of fentanyl-mix overdose risk https://t.co/H0L6tXAqPd via @Newsday @ BSmartDntStart #Narcan","FG_tweet",TRUE,"Fri Jun 30 22:29:57 +0000 2017",FALSE,0,0,0,0,"Nassau warns of fentanyl-mix overdose risk https://t.co/H0L6tXAqPd via @Newsday @ BSmartDntStart #Narcan","PlainviewFD950"
"1179","RT @orlandosentinel: Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oe…","JaxCandy76",TRUE,"Fri Jun 30 22:28:45 +0000 2017",FALSE,0,0,0,0,"Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oeHDVauS69","orlandosentinel"
"1180","I liked a @YouTube video https://t.co/rLU9eKbNjU Fentanyl: The Drug Deadlier than Heroin","samclems",FALSE,"Fri Jun 30 22:27:27 +0000 2017",FALSE,0,0,0,0,NA,NA
"1181",".@RCMPDepot share new fentanyl detection techniques https://t.co/Ic8uIX3c3n by @ZielinskiSusan @RedDeerAdvocate","A_A_W_N",FALSE,"Fri Jun 30 22:27:15 +0000 2017",FALSE,0,0,0,0,NA,NA
"1182","Fighting the epidemic: Sen. Schumer Says Bi-partisan Bill Will Help Agents Intercept Fentanyl-Laced Heroin https://t.co/6XCeuvz4fK @waer883","WAERNews",FALSE,"Fri Jun 30 22:25:34 +0000 2017",FALSE,0,0,0,0,NA,NA
"1183","What's going on? East Liverpool officer warns Columbus police about fentanyl… https://t.co/0d89ZlIuNX Get found -&gt; https://t.co/apH2OvyjTp","ColumbusoGoing",FALSE,"Fri Jun 30 22:25:07 +0000 2017",FALSE,0,0,0,0,NA,NA
"1184","@sarahblyth @CBCStephenQuinn @jjhorgan @AJWVictoriaBC I hope you ask them to open adult #ADHD clinics in BC so less… https://t.co/GfBIdzrBWg","pqpolitics",FALSE,"Fri Jun 30 22:23:38 +0000 2017",TRUE,0,0,0,0,NA,NA
"1185","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","estebanartista",TRUE,"Fri Jun 30 22:21:11 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1186","RT @jonnywakefield: Big fentanyl seizure at Edmonton Institution. #yeg https://t.co/rAwiEkY2yx","Frazzling",TRUE,"Fri Jun 30 22:20:57 +0000 2017",FALSE,0,0,0,0,"Big fentanyl seizure at Edmonton Institution. #yeg https://t.co/rAwiEkY2yx","jonnywakefield"
"1187","RT @sarahblyth: Going on @CBCStephenQuinn this Tues at 710 am to talk OD Crisis and what @jjhorgan @AJWVictoriaBC can do to help #vanpoli #…","pqpolitics",TRUE,"Fri Jun 30 22:20:15 +0000 2017",FALSE,0,0,0,0,"Going on @CBCStephenQuinn this Tues at 710 am to talk OD Crisis and what @jjhorgan @AJWVictoriaBC can do to help #vanpoli #bcpoli #fentanyl","sarahblyth"
"1188","China makes deadly fentanyl, Russia invades election process, why don't we understand war has been declared against… https://t.co/8dcpJd2NjL","ABCDConsultingI",FALSE,"Fri Jun 30 22:18:35 +0000 2017",TRUE,0,0,0,0,NA,NA
"1189","Fentanyl-related deaths lead another record year for drug overdoses in Marion County #harmreduction needed https://t.co/3PfvOikXXm","dpwatso2",FALSE,"Fri Jun 30 22:17:51 +0000 2017",FALSE,0,0,0,0,NA,NA
"1190","@YarumasiPriv It's crazy reading about police who OD from coming into skin contact with tiny amounts of fentanyl","dannyteardrop",FALSE,"Fri Jun 30 22:16:18 +0000 2017",FALSE,0,0,0,1,NA,NA
"1191","RT @latimes: Border Patrol seizes fentanyl and heroin worth $1.7 million https://t.co/2U6MfI9Ii4 https://t.co/swfUGstYB2","Numecet",TRUE,"Fri Jun 30 22:13:38 +0000 2017",FALSE,0,0,0,0,"Border Patrol seizes fentanyl and heroin worth $1.7 million https://t.co/2U6MfI9Ii4 https://t.co/swfUGstYB2","latimes"
"1192","RT @dailytonic: A new strain of fentanyl is resistant to our only overdose antidote https://t.co/3fAHQonpk9 https://t.co/Tsr3oHD2Qt","AshleyyS17",TRUE,"Fri Jun 30 22:12:05 +0000 2017",FALSE,0,0,0,0,"A new strain of fentanyl is resistant to our only overdose antidote https://t.co/3fAHQonpk9 https://t.co/Tsr3oHD2Qt","dailytonic"
"1193","RT @HuffPostBC: A focus on mental health could help end Canada's fentanyl crisis, by @drdmcintosh1 https://t.co/5lAkkfayjM https://t.co/wc5…","legant66",TRUE,"Fri Jun 30 22:11:12 +0000 2017",FALSE,0,0,0,0,"A focus on mental health could help end Canada's fentanyl crisis, by @drdmcintosh1 https://t.co/5lAkkfayjM https://t.co/wc5UUj59PH","HuffPostBC"
"1194","A focus on mental health could help end Canada's fentanyl crisis, by @drdmcintosh1 https://t.co/5lAkkfayjM https://t.co/wc5UUj59PH","HuffPostBC",FALSE,"Fri Jun 30 22:11:03 +0000 2017",FALSE,0,0,1,0,NA,NA
"1195","RT @orlandosentinel: Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oe…","rbange64",TRUE,"Fri Jun 30 22:10:42 +0000 2017",FALSE,0,0,0,0,"Florida deputies save life of teen who snorted fentanyl, passed out in Walmart https://t.co/llMlvMLtHM https://t.co/oeHDVauS69","orlandosentinel"
"1196","Major Drug Bust Leads to Discovery of Heroin, Fentanyl in Hartford Apartment quoting : NBC… https://t.co/zSUUn2iK33","em6323787",FALSE,"Fri Jun 30 22:09:40 +0000 2017",FALSE,0,0,0,0,NA,NA
"1197","RT @SenSchumer: Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning thi…","EnarDavis1",TRUE,"Fri Jun 30 22:08:59 +0000 2017",FALSE,0,0,0,0,"Must stop fentanyl from making its way into more Upstate NY communities &amp; fueling the opioid crisis. I'll be in Corning this am w/ more:","SenSchumer"
"1198","RT @flashgordonv: ""There's enough money going around that if you saw this in the abstract, you'd think there was a drug cartel happe… https…","jones_russell1",TRUE,"Fri Jun 30 22:08:56 +0000 2017",FALSE,0,0,0,0,"""There's enough money going around that if you saw this in the abstract, you'd think there was a drug cartel happe… https://t.co/1FQyitQB5P","Flashgordonv"
"1199","RT @davidclowery: @YT_Hero_QnA @YouTube Well regardless here is another ""non advertisement"" fentanyl video
@rkyncl https://t.co/qUDwGTxFlh…","davidclowery",TRUE,"Fri Jun 30 22:08:52 +0000 2017",FALSE,0,0,0,0,"@YT_Hero_QnA @YouTube Well regardless here is another ""non advertisement"" fentanyl video
@rkyncl… https://t.co/RZrxrXzE6Y","davidclowery"
"1200","U-T video <U+2666>  Border Patrol agents stopped a car in Murrieta and found 34 pounds on fentanyl, worth an estimated $1… https://t.co/8L6npTIbD8","SDNewsfeed",FALSE,"Fri Jun 30 22:06:50 +0000 2017",FALSE,0,0,0,0,NA,NA
"1201","@emergVictorious @ADAWnews @tal7291 @LelenaPeacock @StefanKertesz @Beyerstein @aander1987 @WhosAGrumpyBear… https://t.co/dBgCKqoR9Q","beachnut826",FALSE,"Sun Dec 31 23:59:49 +0000 2017",TRUE,0,0,1,1,NA,NA
"1202","@missmagamia I will, when it comes to Oxycontin, fentanyl, &amp; most importantly Heroin. But Tylenol 3, &amp; Vicodin I do… https://t.co/7xAZqELh1z","fullerton2817",FALSE,"Sun Dec 31 23:59:45 +0000 2017",TRUE,0,0,0,1,NA,NA
"1203","RT @NikiFontaine: #BREAKING #BreakingNews #Qanon 8chan #qanon 

@CIA FIRE EXPOSES GIANT DRUG LAB,  5 TONS OF #FENTANYL &amp; #METHAMPHETAMINE…","jmdonsi",TRUE,"Sun Dec 31 23:56:17 +0000 2017",FALSE,0,0,0,0,"#BREAKING #BreakingNews #Qanon 8chan #qanon 

@CIA FIRE EXPOSES GIANT DRUG LAB,  5 TONS OF #FENTANYL &amp;… https://t.co/O6v0ZXfoyM","NikiFontaine"
"1204","RT @NikiFontaine: #BREAKING #BreakingNews #Qanon 8chan #qanon 

@CIA FIRE EXPOSES GIANT DRUG LAB,  5 TONS OF #FENTANYL &amp; #METHAMPHETAMINE…","lacakagog",TRUE,"Sun Dec 31 23:55:19 +0000 2017",FALSE,0,0,0,0,"#BREAKING #BreakingNews #Qanon 8chan #qanon 

@CIA FIRE EXPOSES GIANT DRUG LAB,  5 TONS OF #FENTANYL &amp;… https://t.co/O6v0ZXfoyM","NikiFontaine"
"1205","I BRINGING XANAX TO 2018 FUCK YO MOMMA FENTANYL PRESSED ALLAT YADIGGGG","shadovsgod",FALSE,"Sun Dec 31 23:53:04 +0000 2017",FALSE,0,0,1,2,NA,NA
"1206","“How fentanyl turned an ER doctor into an addict” https://t.co/43Vtm9IrRF","bradybouchard",FALSE,"Sun Dec 31 23:51:42 +0000 2017",FALSE,0,0,0,0,NA,NA
"1207","@drmarcbronson @picardonhealth @JSheratLFPress @HealthWatch123 https://t.co/jiDsek1sYg

The Fentanyl crisis is most… https://t.co/oqfs5eXJMi","TerryPolevoy",FALSE,"Sun Dec 31 23:49:28 +0000 2017",TRUE,0,2,0,0,NA,NA
"1208","The next self-hating liberal to propose a ""both sides are equally bad""/""here in REAL AMERICA, they still love trump… https://t.co/IoJSKsVu36","PappyShannon",FALSE,"Sun Dec 31 23:46:54 +0000 2017",TRUE,0,0,0,1,NA,NA
"1209","RT @UseBiohazardPro: Fentanyl decontamination in a vehicle out of Manchester, NH. Any calls involving opioids or hyperdermic needles are tr…","OffroadSale",TRUE,"Sun Dec 31 23:44:50 +0000 2017",FALSE,0,0,0,0,"Fentanyl decontamination in a vehicle out of Manchester, NH. Any calls involving opioids or hyperdermic needles are… https://t.co/RpH251bOIa","UseBiohazardPro"
"1210","@Witch_chan2000 @fentanyl_k @RacistJeanne @_Curcan but then you will become gay","PunishedAtque",FALSE,"Sun Dec 31 23:44:32 +0000 2017",FALSE,0,1,0,1,NA,NA
